datetime,top_10,percent_change_values
2022-05-16,"['SUN.NS', 'TAMO.NS', 'SBI.NS', 'RELI.NS', 'TITN.NS', 'REDY.NS', 'NTPC.NS', 'ONGC.NS', 'COAL.NS', 'TEML.NS']","[0.0375637393767704, 0.0338857284194904, 0.0399190374451816, 0.0815338300444932, 0.0216809293875797, 0.0831251593168494, 0.0378078390565381, 0.0543796808857048, 0.1022525192649674, -0.0598162644207921]"
2022-05-23,"['SUN.NS', 'TAMO.NS', 'SBI.NS', 'RELI.NS', 'TITN.NS', 'HDFL.NS', 'BRTI.NS', 'ONGC.NS', 'COAL.NS', 'TEML.NS']","[-0.0128324141320373, 0.0277511961722487, 0.0141652249134949, -0.0188038380771236, 0.0056854074542007, 0.0994485294117647, 0.003813435024934, -0.1117974058060531, -0.0220489378865286, -0.0067645283339866]"
2022-05-30,"['SUN.NS', 'TAMO.NS', 'SBI.NS', 'RELI.NS', 'TITN.NS', 'MRTI.NS', 'BRTI.NS', 'ONGC.NS', 'COAL.NS', 'ITC.NS']","[-0.042925102334329, 0.0053538175046554, -0.009489284571916, 0.0793755143663264, 0.0256839754327193, -0.0344790857371995, 0.0030683810637055, 0.054242002781641, 0.0833104206763817, 0.0081330521687468]"
2022-06-06,"['SUN.NS', 'TAMO.NS', 'BPCL.NS', 'RELI.NS', 'TITN.NS', 'MAHM.NS', 'BRTI.NS', 'ONGC.NS', 'COAL.NS', 'HROM.NS']","[-0.0224251531614841, -0.0089141004862235, 0.0106870229007633, -0.0234755622615141, -0.028193612774451, 0.0082684824902723, -0.019155134741442, 0.0860817941952507, 0.0076142131979695, 0.0144054931525697]"
2022-06-13,"['ULTC.NS', 'TAMO.NS', 'BPCL.NS', 'RELI.NS', 'ITC.NS', 'MAHM.NS', 'BRTI.NS', 'ONGC.NS', 'COAL.NS', 'HDFL.NS']","[-0.0467133124654759, -0.0913444691040766, -0.0906344410876133, -0.0457768058696927, -0.0116366794384369, -0.0374819102749638, -0.0441078191133883, -0.140904949893714, -0.0798488664987405, -0.0528759350012896]"
2022-06-20,"['ULTC.NS', 'TAMO.NS', 'BPCL.NS', 'RELI.NS', 'ITC.NS', 'MAHM.NS', 'INBK.NS', 'ONGC.NS', 'COAL.NS', 'HDFL.NS']","[0.0562069032120988, 0.0523203496593394, 0.0217607973421927, -0.0347298047296134, 0.0096848229072963, 0.0745752518418283, -0.0099435305671495, -0.0289855072463767, -0.0333972077744318, 0.0193355119825708]"
2022-06-27,"['ULTC.NS', 'TAMO.NS', 'BPCL.NS', 'BRTI.NS', 'ITC.NS', 'MAHM.NS', 'INBK.NS', 'ONGC.NS', 'COAL.NS', 'HDFL.NS']","[0.040853647385842, 0.0083068653799169, 0.0351162412615835, -0.0022962962962962, 0.0695880966852899, 0.0329275686768339, 0.0008679479231246, -0.0458682198762284, 0.0379495893514585, 0.007124410009796]"
2022-07-04,"['ULTC.NS', 'TAMO.NS', 'BPCL.NS', 'BRTI.NS', 'ITC.NS', 'MAHM.NS', 'INBK.NS', 'REDY.NS', 'COAL.NS', 'HDFL.NS']","[0.0258973593126834, 0.0699055003634601, 0.0218313177320559, 0.0322221397282647, 0.0305960972498673, 0.0237052422449992, 0.0512884043607531, 0.0101098094954263, 0.035743519781719, -0.0355469095410735]"
2022-07-11,"['ULTC.NS', 'TAMO.NS', 'SBI.NS', 'BRTI.NS', 'ITC.NS', 'MAHM.NS', 'INBK.NS', 'REDY.NS', 'COAL.NS', 'HDFL.NS']","[-0.005488859584525, -0.0030574113916884, -0.0121649484536082, -0.0623606415881464, 0.0017062329949648, 0.0343154551870148, -0.0395357058684893, 0.0317280196087332, 0.0189673340358271, -0.0099935821032365]"
2022-07-18,"['ULTC.NS', 'TAMO.NS', 'SBI.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'INBK.NS', 'TITN.NS', 'COAL.NS', 'HDFL.NS']","[0.112217046521039, 0.0333939118582462, 0.0722187434773533, 0.0032890252215406, 0.0238459571568514, 0.0073347547974413, 0.1563094288693947, 0.0587431693989071, 0.0191313340227508, -0.0090757547694017]"
2022-07-25,"['ULTC.NS', 'TAMO.NS', 'SBI.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'ONGC.NS', 'TITN.NS', 'COAL.NS', 'HDFL.NS']","[0.0133308560546241, -0.0116509122884149, 0.0285185906170917, -0.0064998669452325, 0.0083181424427702, -0.0140970281940562, 0.0162878787878788, 0.0116344086021507, 0.071790969051243, 0.0383177570093458]"
2022-08-01,"['ULTC.NS', 'TAMO.NS', 'SBI.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'EICH.NS', 'TITN.NS', 'COAL.NS', 'HDFL.NS']","[0.0352035203520351, 0.0348087188612098, 0.0051102488880476, 0.0077106758381728, 0.0257382913754413, 0.0613594400790074, -0.0065275410784913, 0.0343317531515061, -0.0132544378698225, -0.0292529252925292]"
2022-08-08,"['APSE.NS', 'TAMO.NS', 'SBI.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'ONGC.NS', 'TITN.NS', 'COAL.NS', 'HDFL.NS']","[-0.0302005166687168, 0.0264373992477162, -0.0006590716505034, -0.0160611681672171, -0.0073990765914091, 0.0190549397200421, 0.0212765957446806, 0.0160925682341332, 0.0633245382585752, 0.0105702364394992]"
2022-08-15,"['RELI.NS', 'TAMO.NS', 'SBI.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'ONGC.NS', 'TITN.NS', 'COAL.NS', 'HDFL.NS']","[-0.0122250613090827, -0.0137158412731651, -0.0195025438100622, 0.0091675096560603, 0.0111813791357837, -0.0159196474651632, -0.0330459770114942, -0.0126822953538704, -0.0203022783667945, 0.0581704743554454]"
2022-08-22,"['APSE.NS', 'TAMO.NS', 'SBI.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'ONGC.NS', 'TITN.NS', 'COAL.NS', 'EICH.NS']","[-0.0439397397854371, -0.0126326963906581, 0.0066301527817813, -0.0066465807414326, 0.0028845530887311, 0.0284411812167177, 0.0152303120356613, 0.037818569204294, 0.0589454294266635, -0.0134960305792414]"
2022-08-29,"['APSE.NS', 'TAMO.NS', 'SBI.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'NTPC.NS', 'TITN.NS', 'COAL.NS', 'EICH.NS']","[0.0170108630774741, -0.0070960111815934, 0.0246277205040093, 0.0228195307662317, 0.0327581377954693, 0.0324010512689758, 0.0, 0.0314659086422677, -0.0028267014568383, 0.0199695985216536]"
2022-09-05,"['HDFL.NS', 'TAMO.NS', 'SBI.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'NTPC.NS', 'TITN.NS', 'COAL.NS', 'ULTC.NS']","[0.003397212543554, -0.034325933946941, 0.0310229178311904, 0.0029597739808959, 0.0227448362768087, -0.0111706371822637, 0.0296662546353521, -0.0035022582867642, 0.0361971216746619, 0.0317338403041824]"
2022-09-12,"['HDFL.NS', 'TAMO.NS', 'SBI.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'NTPC.NS', 'TITN.NS', 'COAL.NS', 'APSE.NS']","[-0.0506988453858843, -0.0300515810719891, 0.0152706243787836, 0.0272356360384529, 0.0024205700045072, -0.0393083573487031, 0.0372148859543819, 0.0032072826441837, -0.0275673400673399, 0.0256914835465179]"
2022-09-19,"['HDFL.NS', 'TAMO.NS', 'SBI.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'NTPC.NS', 'WIPR.NS', 'COAL.NS', 'APSE.NS']","[-0.0133516232281664, -0.0217341040462427, -0.0199359202563188, 0.0167362195513431, 0.0455780481423457, 0.0177585793136549, -0.0512152777777779, -0.0262962962962962, -0.0354901536463969, -0.0260072479215519]"
2022-09-26,"['HDFL.NS', 'TAMO.NS', 'SBI.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'NTPC.NS', 'WIPR.NS', 'COAL.NS', 'APSE.NS']","[-0.0166836592826026, -0.0437248877333963, -0.0363240101707228, -0.0551509346119475, -0.0409931479991517, -0.0032225104142104, -0.0262275083867031, -0.00025358184354, -0.0475656271034328, -0.1019369665134602]"
2022-10-03,"['HDFL.NS', 'EICH.NS', 'SBI.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'HCLT.NS', 'WIPR.NS', 'LTIM.NS', 'APSE.NS']","[-0.006786690545763, -0.0747024596667547, -0.0007538635506972, -0.0055560904606286, 0.0057194879471509, -0.0231430373758083, 0.0271893602188019, 0.035129993658846, 0.0422369306708548, -0.0045695485286053]"
2022-10-10,"['HDFL.NS', 'EICH.NS', 'SBI.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'WIPR.NS', 'COAL.NS', 'APSE.NS']","[-0.0073075828034545, -0.0061025281902503, -0.005658242172765, -0.0184301352074814, -0.0059861896081454, -0.0069015619324372, -0.0075757575757575, -0.0754716981132075, 0.0411894273127753, -0.0450483535316439]"
2022-10-17,"['HDFL.NS', 'EICH.NS', 'CIPL.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'WIPR.NS', 'COAL.NS', 'TISC.NS']","[0.0362332695984704, 0.0437996088807086, 0.0241425992779783, 0.0099799241061584, 0.0406504069966979, 0.0214988214256686, 0.0319052811964479, 0.0139146567717995, 0.0099428813200761, 0.0045112781954887]"
2022-10-24,"['HDFL.NS', 'EICH.NS', 'CIPL.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'WIPR.NS', 'COAL.NS', 'TISC.NS']","[-0.0218654857459175, 0.0320292051246728, 0.0180215906587355, 0.0906839934277803, 0.0005787170810624, 0.043684105828526, 0.0034421329146412, 0.0018298261665141, 0.0238793464599917, 0.0139720558882234]"
2022-10-31,"['HDFL.NS', 'EICH.NS', 'CIPL.NS', 'MRTI.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'WIPR.NS', 'COAL.NS', 'NTPC.NS']","[0.0173552159969816, -0.0210505239271173, -0.0078774238227148, -0.0277112051029491, 0.022556330158971, 0.0203179201768763, 0.153446875094033, 0.0190476190476189, 0.0067512274959082, 0.0414949970570923]"
2022-11-07,"['HDFL.NS', 'EICH.NS', 'CIPL.NS', 'APSE.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'WIPR.NS', 'COAL.NS', 'NTPC.NS']","[0.0062117559799741, -0.0401565354931958, -0.0215513480499082, 0.031480627306273, 0.0077771445010157, -0.0382574908465964, 0.045809691515033, 0.0234284982716681, 0.0292623450518187, -0.0310822266176886]"
2022-11-14,"['HDFL.NS', 'EICH.NS', 'SBI.NS', 'APSE.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'WIPR.NS', 'COAL.NS', 'NTPC.NS']","[-0.0204551736846955, -0.036765019249073, -0.0020697077572646, -0.0062604807154835, -0.0429352663817285, -0.0465775774998056, 0.0027314566521572, -0.0146359769827369, -0.0935834155972359, -0.0326625838436861]"
2022-11-21,"['HDFL.NS', 'EICH.NS', 'SBI.NS', 'APSE.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'WIPR.NS', 'COAL.NS', 'LTIM.NS']","[0.1035650456212964, 0.00703487943367, 0.0077982412477184, -0.0104623692203846, -0.0021991271227763, 0.0274212606445829, -0.0295288322802129, 0.0227243874571536, 0.0080592463515574, 0.0080220453153705]"
2022-11-28,"['NTPC.NS', 'EICH.NS', 'SBI.NS', 'APSE.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'WIPR.NS', 'COAL.NS', 'JSTL.NS']","[0.0126470588235294, -0.0240912685627251, 0.0002469542311491, 0.0097771714415644, -0.009256530893806, 0.0030139593908629, 0.0054856322575684, 0.0238331678252232, -0.020743301642178, 0.0341684064022268]"
2022-12-05,"['NTPC.NS', 'EICH.NS', 'SBI.NS', 'APSE.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'SUN.NS', 'COAL.NS', 'JSTL.NS']","[-0.0153935521347662, 0.0079085192910846, 0.0147312978355691, 0.0028709750056292, 0.0126056435186432, 0.0006326111023249, 0.0189420012746972, -0.0473060499928034, 0.0099293909973521, -0.0035663818047237]"
2022-12-12,"['NTPC.NS', 'EICH.NS', 'SBI.NS', 'APSE.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'SUN.NS', 'COAL.NS', 'CIPL.NS']","[0.0017699115044247, -0.0198767196712524, -0.0213300892133008, -0.0340162784170642, -0.0184533535154913, -0.01090564248459, -0.0040032025620496, 0.0008057611925265, -0.0183526327288616, -0.0141176470588234]"
2022-12-19,"['NTPC.NS', 'EICH.NS', 'SBI.NS', 'APSE.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'WIPR.NS', 'COAL.NS', 'CIPL.NS']","[-0.0400471142520613, -0.0540187455376809, -0.0486450650534515, -0.0771108141088965, -0.025067182467883, -0.0215723873441994, -0.0850582797427653, -0.0278028060239413, -0.0427331404406854, 0.027308610244171]"
2022-12-26,"['NTPC.NS', 'EICH.NS', 'SBI.NS', 'LTIM.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'WIPR.NS', 'COAL.NS', 'CIPL.NS']","[0.0211656441717791, 0.0366450949849854, 0.069163763066202, 0.0245012907768128, 0.0148454439213696, 0.0200881920627145, 0.0593459996705287, 0.0399841122732689, 0.0465008137642408, -0.0386007237635706]"
2023-01-02,"['NTPC.NS', 'EICH.NS', 'SBI.NS', 'LTIM.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'WIPR.NS', 'COAL.NS', 'JSTL.NS']","[0.0153199158906578, 0.0070792347610564, -0.0212644614632557, -0.0384386310532824, 0.0105563872874092, 0.0125680435478707, -0.0088379747819663, -0.0273711012094207, -0.047989335703177, -0.0564192252882497]"
2023-01-09,"['NTPC.NS', 'BJFS.NS', 'SBI.NS', 'LTIM.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'WIPR.NS', 'COAL.NS', 'CIPL.NS']","[-0.0071005917159762, -0.0385970974429854, -0.000915674685757, 0.0214050886220695, -0.0188031194257439, 0.0500039528816507, -0.026959534549258, 0.0311518324607329, 0.0039673278879812, -0.0129419921423619]"
2023-01-16,"['NTPC.NS', 'BJFS.NS', 'SBI.NS', 'LTIM.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'WIPR.NS', 'COAL.NS', 'JSTL.NS']","[0.0053635280095349, -0.0416561837328829, -0.0131644725879019, -0.0045248341088525, 0.0177946756330611, -0.0100892218499417, -0.0712145438910014, 0.0234831175425234, 0.0553231055323106, -0.0355121951219511]"
2023-01-23,"['NTPC.NS', 'BJFS.NS', 'SBI.NS', 'LTIM.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'WIPR.NS', 'COAL.NS', 'JSTL.NS']","[-0.0142264374629518, -0.0142514251425142, -0.0882303275920297, 0.0306931736975901, 0.0340705390243019, 0.004145274767066, -0.201004007349218, -0.0126503782711149, -0.0202643171806167, -0.0271090430912401]"
2023-01-30,"['NTPC.NS', 'BJFS.NS', 'EICH.NS', 'LART.NS', 'ITC.NS', 'MAHM.NS', 'ADEL.NS', 'WIPR.NS', 'COAL.NS', 'JSTL.NS']","[-0.0045099218280216, 0.017691371176381, 0.0495553938166513, 0.0174461748020459, 0.1001444858437257, 0.0513558551734585, -0.4253743504318383, 0.0247456349704811, -0.0157374100719424, 0.014556040756914]"
2023-02-06,"['NTPC.NS', 'BJFS.NS', 'EICH.NS', 'HDFL.NS', 'ITC.NS', 'MAHM.NS', 'BJFN.NS', 'WIPR.NS', 'COAL.NS', 'JSTL.NS']","[-0.0033222591362126, 0.0480765636098545, -0.0314619953568305, 0.0729979466119095, -0.0244318509073038, -0.0162463976945245, 0.0725833333333333, -0.00514832066683, -0.0338053905893102, -0.0176265628202499]"
2023-02-13,"['NTPC.NS', 'BJFS.NS', 'EICH.NS', 'HDFL.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'WIPR.NS', 'COAL.NS', 'HALC.NS']","[0.0184848484848485, 0.0087747458533975, 0.0226158419848396, -0.0350205721940483, 0.0324491230443098, -0.0175400051265151, 0.0245513305455911, 0.0012321340561853, 0.0283687943262411, -0.0115074798619102]"
2023-02-20,"['NTPC.NS', 'BJFS.NS', 'EICH.NS', 'JSTL.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'BRIT.NS', 'COAL.NS', 'HALC.NS']","[0.0175542993156798, -0.0389307308793889, -0.0241704718417047, -0.0595826468973091, 0.0044340354948004, -0.0456951174058889, -0.0414579826254468, -0.0204398875475441, -0.0020689655172413, -0.0331781140861466]"
2023-02-27,"['NTPC.NS', 'BJFS.NS', 'EICH.NS', 'JSTL.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'WIPR.NS', 'COAL.NS', 'HALC.NS']","[0.0093567251461987, -0.0026857983811626, -0.0244260044921387, -0.0039416058394161, -0.0003894790441488, -0.0090610842055929, 0.0084346668258463, -0.0058561425843412, 0.02718267680258, 0.0039735099337747]"
2023-03-06,"['NTPC.NS', 'BJFS.NS', 'EICH.NS', 'ADEL.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'SBI.NS', 'COAL.NS', 'HALC.NS']","[0.0472190034762456, -0.0195521452023462, -0.0035813641160107, -0.0358468500533889, 0.0079230678996289, -0.0330285353933469, 0.002695174635636, -0.0310674455655867, 0.0062794348508634, -0.026984888462461]"
2023-03-13,"['NTPC.NS', 'BJFS.NS', 'EICH.NS', 'WIPR.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'SBI.NS', 'COAL.NS', 'HALC.NS']","[-0.0210235131396957, -0.0203935733905256, -0.0454093257597638, -0.0321336760925449, -0.0320875810020983, -0.0449987772071411, 0.0175637666396701, -0.032063579062757, -0.0120347671049698, -0.0220633551090841]"
2023-03-20,"['NTPC.NS', 'BJFS.NS', 'EICH.NS', 'WIPR.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'BJFN.NS', 'COAL.NS', 'HALC.NS']","[-0.0240180842045775, -0.0469368158248511, -0.0218516775364755, -0.0391766268260291, 0.0083876909267266, -0.0176696542893726, -0.0134806329130564, -0.0156386129987802, -0.0595533498759306, -0.0209226115452483]"
2023-03-27,"['NTPC.NS', 'BJFS.NS', 'EICH.NS', 'WIPR.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'BJFN.NS', 'INFY.NS', 'HALC.NS']","[0.0138969310943832, 0.0208358521742633, 0.0134898267803134, 0.009675190048376, 0.0126748881712299, 0.006864789711505, -0.0009001626400255, -0.0057529760587688, 0.0300811541929666, 0.0436405767250258]"
2023-04-03,"['NTPC.NS', 'BJFS.NS', 'TISC.NS', 'WIPR.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'BJFN.NS', 'INFY.NS', 'HALC.NS']","[0.0005711022272987, 0.0295696802210818, -0.0071360608943862, 0.0038329911019849, 0.0100390967567727, 0.0108311038232502, 0.0508501106778185, 0.056162371478168, -0.0042368430267165, -0.0002467003823856]"
2023-04-10,"['NTPC.NS', 'BJFS.NS', 'TISC.NS', 'WIPR.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'BJFN.NS', 'INFY.NS', 'HALC.NS']","[-0.0122716894977167, 0.0286437363395835, 0.030186871106852, 0.0045002045547526, 0.0212985804080769, 0.0284311632870863, -0.0068154230550102, -0.0046778598159199, -0.0229973978479499, 0.0414558914250462]"
2023-04-17,"['COAL.NS', 'BJFS.NS', 'EICH.NS', 'WIPR.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'BJFN.NS', 'INFY.NS', 'HALC.NS']","[0.0201773835920177, -0.0174457615745917, -0.0106027820710974, -0.0006787944610372, 0.031976734796246, 0.006807521481051, -0.0192805265834, 0.0056652186063053, -0.1165059026778002, 0.0007108162539983]"
2023-04-24,"['HDBK.NS', 'BJFS.NS', 'REDY.NS', 'WIPR.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'BJFN.NS', 'INFY.NS', 'HALC.NS']","[0.0003556609365737, 0.0278852720236739, 0.0156262875978575, 0.0460535253362315, 0.0423760654552367, 0.0116676973819831, 0.067352789714018, 0.0576298017817749, 0.020694993278201, 0.03255593701906]"
2023-05-01,"['HDBK.NS', 'BJFS.NS', 'REDY.NS', 'COAL.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'APSE.NS', 'INFY.NS', 'EICH.NS']","[-0.0367089357667692, 0.0033957110692797, 0.0025660009939449, 0.0180102915951973, 0.0075196414128884, -0.0127964789306381, 0.0055405497058176, 0.0001462415911085, 0.0050688485332268, 0.0084612032041359]"
2023-05-08,"['HDBK.NS', 'SBI.NS', 'REDY.NS', 'COAL.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'BAJA.NS', 'TAMO.NS', 'EICH.NS']","[0.0259280903023404, 0.0008655760408551, -0.0963884673748102, -0.0098989048020219, -0.0193586028655081, 0.0534593791281374, -0.0657833866028573, 0.0142793296089384, 0.0748958333333334, 0.0808470686417692]"
2023-05-15,"['HDBK.NS', 'SBI.NS', 'REDY.NS', 'COAL.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'BAJA.NS', 'TAMO.NS', 'EICH.NS']","[-0.0125314785945556, -0.005188964801522, -0.0166028526007031, 0.0206339076792172, -0.0014270037028725, -0.012186997923116, -0.0139795880380081, -0.0122716957853223, 0.0174435507316601, -0.0152908571980089]"
2023-05-22,"['HDBK.NS', 'SBI.NS', 'LTIM.NS', 'COAL.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'TITN.NS', 'TAMO.NS', 'EICH.NS']","[-0.0188839638107961, 0.0188646440059114, 0.0382188083869629, 0.0066694456023341, 0.056567751376674, 0.0170184068549665, 0.0129677867458495, 0.0150096239265621, -0.0123821316315839, 0.0334509507407094]"
2023-05-29,"['ULTC.NS', 'SBI.NS', 'LTIM.NS', 'COAL.NS', 'ITC.NS', 'MAHM.NS', 'LART.NS', 'ADEL.NS', 'TAMO.NS', 'EICH.NS']","[0.0129870967741935, 0.0020477815699659, -0.0013896942672613, -0.0438923395445134, 0.0057071271066375, 0.0464562936381012, 0.0072572853749006, -0.0486186770428014, 0.0336580190953803, 0.0024523419187882]"
2023-06-05,"['ULTC.NS', 'SBI.NS', 'LTIM.NS', 'COAL.NS', 'ITC.NS', 'TITN.NS', 'LART.NS', 'BAJA.NS', 'TAMO.NS', 'EICH.NS']","[0.0385445791112837, -0.0144754768392371, -0.0342600842986292, -0.0140753572975313, -0.0111637347767252, 0.0004347826086956, 0.0574835271880227, 0.0118174061433446, 0.0492629221869751, -0.0319240957993187]"
2023-06-12,"['ULTC.NS', 'SBI.NS', 'GRAS.NS', 'COAL.NS', 'ITC.NS', 'TITN.NS', 'LART.NS', 'BAJA.NS', 'TAMO.NS', 'BRTI.NS']","[0.022077085824671, -0.0128736823915673, 0.0326780010426349, 0.0039534372940919, 0.0334131599954385, 0.027136027813994, 0.0016081890567984, -0.0213876122612471, 0.0133380757602703, 0.0035335689045935]"
2023-06-19,"['ULTC.NS', 'NTPC.NS', 'REDY.NS', 'COAL.NS', 'ITC.NS', 'TITN.NS', 'LART.NS', 'LTIM.NS', 'TAMO.NS', 'INBK.NS']","[-0.0303663036630366, -0.0079702444208289, 0.0086649161785497, -0.0115948370159703, -0.0184286029574045, -0.0051281183359849, 0.0096122143342129, -0.0108461384953103, -0.0178132678132677, -0.0009923664122137]"
2023-06-26,"['ULTC.NS', 'NTPC.NS', 'REDY.NS', 'COAL.NS', 'ITC.NS', 'TITN.NS', 'LART.NS', 'LTIM.NS', 'TAMO.NS', 'INBK.NS']","[0.0265525605801837, 0.0131226566684521, 0.0331804801858268, 0.0225763612217795, 0.0154019111860597, 0.0369154347345321, 0.0359899967015824, 0.0485307617039734, 0.0641472348789422, 0.050393520287308]"
2023-07-03,"['ULTC.NS', 'NTPC.NS', 'REDY.NS', 'COAL.NS', 'ITC.NS', 'TITN.NS', 'LART.NS', 'LTIM.NS', 'TAMO.NS', 'INBK.NS']","[0.0050272762892191, 0.0182394924662965, 0.0044383285526008, 0.0129870129870128, 0.037201062887511, 0.0316145226650042, -0.0105835269921212, -0.0159027938120526, 0.0380320711946942, -0.0127668861164661]"
2023-07-10,"['ULTC.NS', 'NTPC.NS', 'REDY.NS', 'COAL.NS', 'ITC.NS', 'TITN.NS', 'LART.NS', 'LTIM.NS', 'TAMO.NS', 'INBK.NS']","[-0.0184610955502643, -0.0267393561786085, -0.0174529667149059, -0.0126068376068375, 0.0096071733561058, -0.0281329516539439, 0.0093494706218153, -0.0041939173534327, 0.0108379165318666, 0.0146636209564512]"
2023-07-17,"['ULTC.NS', 'ONGC.NS', 'HCLT.NS', 'BRTI.NS', 'ITC.NS', 'TITN.NS', 'LART.NS', 'LTIM.NS', 'TAMO.NS', 'INBK.NS']","[-0.00774208529126, 0.0163885578069129, -0.0316854030122835, 0.0, 0.0371114400507506, -0.0259364107934741, 0.0461118402716194, -0.0334472128958788, 0.0013602176348215, 0.0220406681190994]"
2023-07-24,"['ULTC.NS', 'ONGC.NS', 'REDY.NS', 'BRTI.NS', 'ITC.NS', 'TITN.NS', 'LART.NS', 'NTPC.NS', 'TAMO.NS', 'INBK.NS']","[0.0230995664597497, 0.0073292289651127, 0.0577369393264813, 0.0102708803611737, -0.0448567641961463, 0.0035950677015084, 0.02447552366252, 0.0741687979539642, 0.0152616859768277, -0.0038369986144171]"
2023-07-31,"['ULTC.NS', 'ONGC.NS', 'REDY.NS', 'BRTI.NS', 'ITC.NS', 'PGRD.NS', 'LART.NS', 'NTPC.NS', 'TAMO.NS', 'INBK.NS']","[-0.0178890661209257, 0.0090221187427239, 0.0119201146337095, -0.0060887051726065, -0.0288184438040345, -0.0559160305343512, -0.0063127830338489, 0.0378571428571428, -0.0319534078388162, 0.0054566853311457]"
2023-08-07,"['ULTC.NS', 'ONGC.NS', 'REDY.NS', 'BRTI.NS', 'ITC.NS', 'BAJA.NS', 'LART.NS', 'NTPC.NS', 'TAMO.NS', 'INBK.NS']","[-0.003088935604273, 0.0222094029420247, 0.0307015603012628, -0.02146911706851, -0.0136278711946367, -0.0304624173878213, 0.0044158513837602, -0.0227116311080523, -0.0052032520325203, -0.0087613507377979]"
2023-08-14,"['ULTC.NS', 'ONGC.NS', 'REDY.NS', 'BRTI.NS', 'ITC.NS', 'UPLL.NS', 'LART.NS', 'NTPC.NS', 'TAMO.NS', 'INBK.NS']","[0.0100701467487198, -0.0107223476297967, 0.0088356517259144, -0.0164263971052782, -0.0158217270194986, -0.0359166666666665, 0.0013075611142694, 0.010093896713615, 0.0065380843412881, -0.0182859187690105]"
2023-08-21,"['ULTC.NS', 'ONGC.NS', 'REDY.NS', 'BRTI.NS', 'ITC.NS', 'UPLL.NS', 'LART.NS', 'NTPC.NS', 'TAMO.NS', 'HCLT.NS']","[-0.0174561921398443, -0.0034227039361096, -0.0162057724552936, 0.0201459854014598, 0.003849201856674, 0.0082115999654248, -0.0013437044607201, 0.0127817801533813, -0.0173757713543357, -0.0161984739332452]"
2023-08-28,"['ULTC.NS', 'ONGC.NS', 'REDY.NS', 'TITN.NS', 'ITC.NS', 'UPLL.NS', 'LART.NS', 'NTPC.NS', 'TAMO.NS', 'HCLT.NS']","[0.0236574593164797, 0.0403548941041786, -0.0347276895790975, 0.0139232270657124, -0.0051877748956806, 0.0339506172839505, 0.0241434202546997, 0.0587425424506653, 0.0100809783506858, 0.0276008492569002]"
